Tran_Id,Cust_Id,Acct_Nbr,Channel_Nbr,Merchant_SIC,Session_Id,Tran_Duration,Tran_Date,Tran_Time,Tran_Amt,Principal_Amt,Interest_Amt,New_Balance,Merchant_Name,Merchant_City,Merchant_State,Merchant_Postal_Code,Tran_Code,Channel
1,1362933,4561143213629330,0,null,95484,0,1995-01-04T00:00:00,null,93.74,82.93,10.81,684.34,null,null,null,null,PM,M
1,1362936,4561143213629360,0,900,95769,18,1995-02-10T00:00:00,204406,171.53,171.53,0,171.53,PCs-R-Us            ,Houston             ,TX,77256,CG,E
1,1362937,4561143213629370,0,null,95989,0,1995-01-02T00:00:00,null,657.04,633.49,23.55,1038.39,null,null,null,null,PM,M
1,1362938,4561143213629380,0,null,96481,0,1995-01-02T00:00:00,null,860.22,843.98,16.24,558.34,null,null,null,null,PM,M
1,1362939,4561143213629390,0,null,96729,0,1995-01-03T00:00:00,null,5548.48,5484.95,63.53,0,null,null,null,null,PM,M
1,1362940,4561143213629400,0,null,97338,0,1995-01-01T00:00:00,null,74.2,73.17,1.03,0,null,null,null,null,PM,M
1,1362945,4561143213629450,0,null,97931,0,1995-01-03T00:00:00,null,255.25,251.9,3.35,36.89,null,null,null,null,PM,M
1,1362947,4561143213629470,0,500,98160,41,1995-10-28T00:00:00,191050,160.19,160.19,0,160.19,Puddle Jump Airline ,Sacramento          ,CA,94205,CG,E
1,1362948,4561143213629480,0,null,98228,0,1995-01-07T00:00:00,null,850.26,830.63,19.63,562.93,null,null,null,null,PM,M
1,1362949,4561143213629490,0,null,98611,0,1995-01-06T00:00:00,null,150.43,127.46,22.97,1855.28,null,null,null,null,PM,M
1,1362952,4561143213629520,0,null,98962,0,1995-01-01T00:00:00,null,452.74,417.54,35.2,2621.26,null,null,null,null,PM,M
1,1362954,4561143213629540,0,100,99080,18,1995-04-15T00:00:00,15654,136.28,136.28,0,136.28,Lisa's Pasta Bar    ,New York City       ,NY,10267,CG,E
1,1362959,4561143213629590,0,null,99597,19,1995-01-03T00:00:00,93548,313.78,270.2,43.58,2824.02,null,null,null,null,PM,E
1,1362960,4561143213629600,0,null,100414,0,1995-01-04T00:00:00,null,451.52,382.58,68.94,5568.79,null,null,null,null,PM,M
1,1362961,4561143213629610,0,null,100517,0,1995-01-07T00:00:00,null,479.76,473.1,6.66,0,null,null,null,null,PM,M
1,1362962,4561143213629620,1,null,100874,15,1995-01-04T00:00:00,194213,0,0,0,44.95,null,null,null,null,IQ,V
1,1362967,4561143213629660,0,null,102012,0,1995-01-04T00:00:00,null,582.3,546.39,35.91,2554.18,null,null,null,null,PM,M
1,1362969,4561143213629690,0,null,103180,0,1995-01-02T00:00:00,null,803.63,767.6,36.03,1790.89,null,null,null,null,PM,M
1,1362971,4561143213629710,0,700,103333,23,1995-03-16T00:00:00,202936,266.85,266.85,0,266.85,Gary's Grocery      ,Seattle             ,WA,98195,CG,E
1,1362972,4561143213629720,0,null,103656,0,1995-01-02T00:00:00,null,928.64,902.77,25.87,934.47,null,null,null,null,PM,M
1,1362973,4561143213629730,0,500,103731,24,1995-02-04T00:00:00,25421,223.35,223.35,0,223.35,Prop-Jet Airways    ,Philadelphia        ,PA,19123,CG,E
1,1362974,4561143213629740,0,null,104141,0,1995-01-02T00:00:00,null,570.1,560.81,9.29,241.39,null,null,null,null,PM,M
1,1362975,4561143213629750,0,null,104235,40,1995-01-01T00:00:00,160200,188.44,180.61,7.83,375.49,null,null,null,null,PM,E
1,1362978,4561143213629780,0,200,104441,15,1995-01-04T00:00:00,31025,50.23,50.23,0,2884.76,Larry's Luggage     ,Saint Petersburg    ,FL,33753,CG,E
1,1362980,4561143213629800,1,null,106480,68,1995-01-02T00:00:00,92238,109.33,107.81,1.52,0,null,null,null,null,PM,C
1,1362985,4561143213629850,0,100,108281,43,1995-05-13T00:00:00,143926,152.7,152.7,0,152.7,Bohemian Café       ,Indianapolis        ,IN,46280,CG,E
1,1362986,4561143213629860,0,800,109017,41,1995-03-12T00:00:00,31022,69.35,69.35,0,69.35,Flea Trap Motel     ,New York City       ,NY,10205,CG,E
1,1362990,4561143213629900,0,1300,109184,28,1995-01-05T00:00:00,152539,325.58,325.58,0,1084.53,Reliable Used Cars  ,Houston             ,TX,77078,CG,E
1,1362995,4561143213629950,0,500,111082,29,1995-01-03T00:00:00,94520,217.64,217.64,0,1878.2,Puddle Jump Airline ,Philadelphia        ,PA,19178,CG,E
1,1362997,4561143213629970,0,null,112025,0,1995-01-06T00:00:00,null,763.97,753.36,10.61,0,null,null,null,null,PM,M
1,1363003,4561143213630020,0,1300,112793,26,1995-01-02T00:00:00,104650,195.86,195.86,0,2023.07,Reliable Used Cars  ,New York City       ,NY,10245,CG,E
1,1363004,4561143213630040,0,null,113941,0,1995-01-05T00:00:00,null,36.89,36.38,0.51,0,null,null,null,null,PM,M
1,1363006,4561143213630060,0,700,114086,17,1995-08-04T00:00:00,111511,73.91,73.91,0,73.91,Soupy's Supermarket ,San Antonio         ,TX,78205,CG,E
1,1363009,4561143213630080,0,null,114259,0,1995-01-05T00:00:00,null,871.03,849.02,22.01,1051.32,null,null,null,null,PM,M
1,1363010,4561143213630100,0,1000,114438,34,1995-01-02T00:00:00,131737,131.91,131.91,0,161.03,Casino Royale       ,Denver              ,CO,80208,CG,E
1,1363011,4561143213630110,0,null,114769,0,1995-01-07T00:00:00,null,1629.73,1580.6,49.13,1907.69,null,null,null,null,PM,M
1,1363013,4561143213630130,0,1000,115213,27,1995-01-02T00:00:00,70633,92.46,92.46,0,936.56,Gilligan's Island   ,New York City       ,NY,10202,CG,E
1,1363016,4561143213630160,0,200,116178,24,1995-01-02T00:00:00,210511,87.96,87.96,0,1307.73,Jerry's Jewelry     ,Los Angeles         ,CA,90032,CG,E
1,1363017,4561143213630170,311,null,116279,44,1995-02-12T00:00:00,90355,0,0,0,0,null,null,null,null,IQ,K
1,1363019,4561143213630180,0,null,117007,0,1995-01-02T00:00:00,null,320.56,300.71,19.85,1108.71,null,null,null,null,PM,M
1,1363023,4561143213630220,0,400,118130,39,1995-02-10T00:00:00,222948,141.48,141.48,0,141.48,Ollie's Oil Co.     ,Indianapolis        ,IN,46224,CG,E
1,1363026,4561143213630260,0,1200,118395,20,1995-01-02T00:00:00,184010,518.62,518.62,0,1940.44,Limitless Clothing  ,Jacksonville        ,FL,32286,CG,E
1,1363036,4561143213630360,0,700,120174,28,1995-04-16T00:00:00,215840,117.71,117.71,0,117.71,Mary's Market       ,Milwaukee           ,WI,53214,CG,E
1,1363037,4561143213630370,0,300,120600,22,1995-11-12T00:00:00,341,33.54,33.54,0,33.54,Rent-a-Wreck        ,Philadelphia        ,PA,19196,CG,E
1,1363038,4561143213630380,0,100,121245,15,1995-08-08T00:00:00,111630,168.69,168.69,0,168.69,The Big Squid       ,Oklahoma City       ,OK,73106,CG,E
1,1363040,4561143213630400,0,800,121555,35,1995-06-30T00:00:00,200406,465.05,465.05,0,465.05,Landfill Lodge      ,New York City       ,NY,10194,CG,E
1,1363043,4561143213630430,0,null,121714,0,1995-01-04T00:00:00,null,471.2,464.56,6.64,6.66,null,null,null,null,PM,M
1,1363044,4561143213630440,1,null,122421,26,1995-01-02T00:00:00,155746,152.42,150.3,2.12,0,null,null,null,null,PM,C
1,1363053,4561143213630530,1,null,122986,32,1995-04-09T00:00:00,145223,0,0,0,0,null,null,null,null,IQ,V
1,1363055,4561143213630540,0,null,123048,0,1995-01-01T00:00:00,null,758.14,745.81,12.33,129.89,null,null,null,null,PM,M
1,1363056,4561143213630560,0,200,123374,28,1995-01-01T00:00:00,181050,244.62,244.62,0,548.09,Dilbert's Dept Store,Milwaukee           ,WI,53247,CG,E
1,1363058,4561143213630570,0,null,123489,0,1995-01-06T00:00:00,null,877.06,862.83,14.23,147.56,null,null,null,null,PM,M
1,1363059,4561143213630590,0,200,123892,37,1995-04-22T00:00:00,182702,156.78,156.78,0,156.78,Randy's Records     ,Sacramento          ,CA,94251,CG,E
1,1363060,4561143213630600,0,null,124096,0,1995-01-04T00:00:00,null,192.54,165.8,26.74,1732.87,null,null,null,null,PM,M
1,1363068,4561143213630680,0,null,124778,0,1995-01-02T00:00:00,null,395.37,365.19,30.18,1777.96,null,null,null,null,PM,M
1,1363070,4561143213630700,0,null,124904,0,1995-01-07T00:00:00,null,129.5,124.98,4.52,265.6,null,null,null,null,PM,M
1,1363072,4561143213630710,0,1000,124967,18,1995-05-03T00:00:00,232732,95.91,95.91,0,95.91,Gilligan's Island   ,New York City       ,NY,10203,CG,E
1,1363075,4561143213630750,0,null,125903,0,1995-01-05T00:00:00,null,10,9.49,0.51,34.46,null,null,null,null,PM,M
1,1363076,4561143213630760,0,null,125985,34,1995-01-01T00:00:00,130031,5037.23,4957.97,79.26,1884.23,null,null,null,null,PM,E
1,1363079,4561143213630780,0,null,126171,0,1995-01-06T00:00:00,null,1569.95,1542.32,27.63,842.89,null,null,null,null,PM,M
1,1363081,4561143213630810,0,100,126459,17,1995-01-02T00:00:00,111146,43.91,43.91,0,1736.62,Flying Burrito Res. ,San Jose            ,CA,95171,CG,E
1,1363082,4561143213630820,0,null,126559,0,1995-01-03T00:00:00,null,298.42,286.88,11.54,532.58,null,null,null,null,PM,M
1,1363083,4561143213630830,0,700,126688,20,1995-03-07T00:00:00,160828,119.68,119.68,0,119.68,Mary's Market       ,Miami               ,FL,33136,CG,E
1,1363085,4561143213630840,0,1300,126974,39,1995-09-28T00:00:00,33354,120.79,120.79,0,120.79,Terry's Trucks      ,Tulsa               ,OK,74106,CG,E
1,1363087,4561143213630870,0,null,127357,0,1995-01-04T00:00:00,null,10,8.71,1.29,82.58,null,null,null,null,PM,M
1,1363088,4561143213630880,0,null,127624,0,1995-01-05T00:00:00,null,192.31,189.64,2.67,0,null,null,null,null,PM,M
1,1363093,4561143213630930,0,null,128408,0,1995-01-06T00:00:00,null,25.8,22.22,3.58,232.16,null,null,null,null,PM,M
1,1363096,4561143213630960,0,null,128762,0,1995-01-03T00:00:00,null,339.52,334.05,5.47,54.3,null,null,null,null,PM,M
1,1363101,4561143213631010,0,800,130094,37,1995-06-16T00:00:00,54929,100.12,100.12,0,100.12,Flea Trap Motel     ,New York City       ,NY,10252,CG,E
1,1363102,4561143213631020,0,900,130169,33,1995-11-30T00:00:00,132009,86.47,86.47,0,86.47,PCs-R-Us            ,Los Angeles         ,CA,90170,CG,E
1,1363103,4561143213631030,0,null,130393,0,1995-01-02T00:00:00,null,389.99,361.72,28.27,1645.85,null,null,null,null,PM,M
1,1363107,4561143213631070,0,null,131234,0,1995-01-01T00:00:00,null,484.05,478.51,5.54,0,null,null,null,null,PM,M
1,1363108,4561143213631080,0,null,131332,0,1995-01-05T00:00:00,null,935.16,918.97,16.19,230.35,null,null,null,null,PM,M
1,1363112,4561143213631120,0,null,131911,0,1995-01-04T00:00:00,null,249.05,237.05,12,614.97,null,null,null,null,PM,M
1,1363113,4561143213631130,0,100,132081,17,1995-09-13T00:00:00,51740,50.64,50.64,0,50.64,Olive Oil Restaurant,Los Angeles         ,CA,90013,CG,E
1,1363117,4561143213631170,0,null,132246,0,1995-01-06T00:00:00,null,796.4,774.31,22.09,793.91,null,null,null,null,PM,M
1,1363123,4561143213631230,0,null,132681,0,1995-01-05T00:00:00,null,179.18,154.3,24.88,1612.58,null,null,null,null,PM,M
1,1363126,4561143213631260,0,900,133390,41,1995-02-20T00:00:00,185503,558.12,558.12,0,558.12,Surplus Servers     ,Los Angeles         ,CA,90108,CG,E
1,1363127,4561143213631270,0,null,133877,0,1995-01-06T00:00:00,null,837.31,825.68,11.63,0,null,null,null,null,PM,M
1,1363128,4561143213631280,0,100,133926,18,1995-04-04T00:00:00,105802,22.8,22.8,0,22.8,Carol's Café        ,Norfolk             ,VA,23503,CG,E
1,1363129,4561143213631290,0,1300,134006,30,1995-04-21T00:00:00,193447,104.09,104.09,0,104.09,Reliable Used Cars  ,New York City       ,NY,10204,CG,E
1,1363130,4561143213631300,0,null,134227,0,1995-01-02T00:00:00,null,1045.72,1031.2,14.52,0,null,null,null,null,PM,M
1,1363133,4561143213631330,0,null,134838,0,1995-01-04T00:00:00,null,1675.89,1656.7,19.19,0,null,null,null,null,PM,M
1,1363135,4561143213631350,0,null,134966,0,1995-01-03T00:00:00,null,2125.59,2089.22,36.37,1050.3,null,null,null,null,PM,M
1,1363138,4561143213631380,0,null,135098,0,1995-01-01T00:00:00,null,19.58,18.28,1.3,73.85,null,null,null,null,PM,M
1,1363140,4561143213631400,1,null,135355,71,1995-01-05T00:00:00,51105,31.97,27.53,4.44,287.71,null,null,null,null,PM,C
1,1363142,4561143213631420,0,700,135939,20,1995-03-12T00:00:00,213625,143.16,143.16,0,143.16,Mary's Market       ,Chicago             ,IL,60604,CG,E
1,1363146,4561143213631460,0,null,136604,0,1995-01-06T00:00:00,null,2814.61,2782.38,32.23,0,null,null,null,null,PM,M
1,1363147,4561143213631470,0,100,136642,31,1995-01-02T00:00:00,215931,45.24,45.24,0,190.91,The Big Squid       ,San Francisco       ,CA,94139,CG,E
1,1363158,4561143213631580,0,null,138188,0,1995-01-02T00:00:00,null,36.94,31.81,5.13,332.43,null,null,null,null,PM,M
1,1363159,4561143213631590,0,null,138278,0,1995-01-06T00:00:00,null,935.17,924.05,11.12,35.67,null,null,null,null,PM,M
1,1363160,4561143213631600,1,null,138417,60,1995-01-07T00:00:00,232144,666.72,657.46,9.26,0,null,null,null,null,PM,C
1,1363164,4561143213631640,0,700,139196,29,1995-01-03T00:00:00,165137,166.37,166.37,0,642.98,Ferd's Food Store   ,New York City       ,NY,10264,CG,E
1,1363169,4561143213631690,0,null,141258,0,1995-01-04T00:00:00,null,1749.6,1729.57,20.03,0,null,null,null,null,PM,M
1,1363170,4561143213631700,0,null,141408,0,1995-01-02T00:00:00,null,424.84,410.09,14.75,637.08,null,null,null,null,PM,M
1,1363171,4561143213631710,0,null,141671,0,1995-01-05T00:00:00,null,141.64,121.97,19.67,1274.73,null,null,null,null,PM,M
1,1363174,4561143213631730,0,null,142500,0,1995-01-02T00:00:00,null,35.08,30.21,4.87,315.73,null,null,null,null,PM,M
1,1363183,4561143213631820,0,100,144394,38,1995-04-26T00:00:00,112841,119.49,119.49,0,119.49,Flying Burrito Res. ,Los Angeles         ,CA,90173,CG,E
1,1363184,4561143213631840,0,400,145012,41,1995-10-10T00:00:00,151418,153.17,153.17,0,153.17,Gus' Gas Station    ,Toledo              ,OH,43671,CG,E
1,1363185,4561143213631850,290,null,145089,81,1995-09-22T00:00:00,123809,0,0,0,0,null,null,null,null,IQ,B
1,1363187,4561143213631870,0,null,145446,0,1995-01-02T00:00:00,null,151.96,130.86,21.1,1367.65,null,null,null,null,PM,M
1,1363192,4561143213631920,0,null,145826,0,1995-01-03T00:00:00,null,34.45,29.67,4.78,310.05,null,null,null,null,PM,M
1,1363193,4561143213631930,1,null,146290,48,1995-01-07T00:00:00,180818,782.34,760.69,21.65,776.77,null,null,null,null,PM,C
1,1363194,4561143213631940,0,null,146380,0,1995-01-02T00:00:00,null,899.06,863.42,35.64,2213.13,null,null,null,null,PM,M
1,1363195,4561143213631950,0,500,146445,15,1995-11-16T00:00:00,33926,244.47,244.47,0,244.47,Prop-Jet Airways    ,Kansas City         ,MO,64193,CG,E
1,1363196,4561143213631960,1,null,146970,34,1995-01-02T00:00:00,183741,1168.21,1148.21,20,272.14,null,null,null,null,PM,C
1,1363197,4561143213631970,0,null,148119,0,1995-01-04T00:00:00,null,58.69,57.15,1.54,75.78,null,null,null,null,PM,M
1,1363199,4561143213631990,0,null,148334,0,1995-01-02T00:00:00,null,512.17,487.44,24.73,1647.74,null,null,null,null,PM,M
1,1363201,4561143213632010,0,200,148634,30,1995-11-23T00:00:00,60335,178.11,178.11,0,178.11,Larry's Luggage     ,Los Angeles         ,CA,90009,CG,E
1,1363204,4561143213632040,0,200,149215,39,1995-08-20T00:00:00,154205,191.24,191.24,0,191.24,Tollie's Toys       ,Chicago             ,IL,60613,CG,E
1,1363205,4561143213632050,0,null,149267,0,1995-01-06T00:00:00,null,441.87,409.14,32.73,2416.77,null,null,null,null,PM,M
1,1363206,4561143213632060,0,1300,149375,26,1995-11-16T00:00:00,194930,366.89,366.89,0,366.89,Carl's Car Showroom ,Fresno              ,CA,93720,CG,E
1,1363208,4561143213632070,0,null,149501,0,1995-01-07T00:00:00,null,147.86,135.37,12.49,751.3,null,null,null,null,PM,M
1,1363209,4561143213632090,0,1100,150483,20,1995-01-02T00:00:00,5427,38.08,38.08,0,1561.7,Paul's Plumbing     ,Detroit             ,MI,48202,CG,E
1,1363210,4561143213632100,0,1000,150742,34,1995-02-04T00:00:00,71125,98.43,98.43,0,98.43,Casino Royale       ,New Orleans         ,LA,70156,CG,E
1,1363211,4561143213632110,0,null,151081,0,1995-01-03T00:00:00,null,249.52,225.23,24.29,1499.7,null,null,null,null,PM,M
1,1363212,4561143213632120,0,1100,151128,21,1995-01-02T00:00:00,103514,143.32,143.32,0,2029.03,Paul's Plumbing     ,Cleveland           ,OH,44186,CG,E
1,1363213,4561143213632130,0,700,151649,15,1995-04-02T00:00:00,164127,121.06,121.06,0,121.06,Mary's Market       ,Cleveland           ,OH,44124,CG,E
1,1363215,4561143213632150,0,null,152757,0,1995-01-03T00:00:00,null,1744.05,1638.95,105.1,7434.51,null,null,null,null,PM,M
1,1363216,4561143213632160,0,null,152954,0,1995-01-01T00:00:00,null,43.47,37.43,6.04,391.28,null,null,null,null,PM,M
1,1363217,4561143213632170,0,300,154240,22,1995-01-03T00:00:00,165230,90.84,90.84,0,661.88,Rent-a-Wreck        ,San Diego           ,CA,92174,CG,E
1,1363218,4561143213632180,0,200,154584,40,1995-01-03T00:00:00,85828,270.59,270.59,0,903.51,Buy The Book        ,San Diego           ,CA,92109,CG,E
1,1363219,4561143213632190,0,null,155690,0,1995-01-03T00:00:00,null,152.09,148.89,3.2,78.58,null,null,null,null,PM,M
1,1363222,4561143213632220,0,null,156245,0,1995-01-07T00:00:00,null,108.91,107.4,1.51,0,null,null,null,null,PM,M
1,1363223,4561143213632230,0,null,156536,0,1995-01-02T00:00:00,null,74.5,66.88,7.62,590.67,null,null,null,null,PM,M
1,1363227,4561143213632270,0,500,157106,33,1995-04-06T00:00:00,202439,60.99,60.99,0,60.99,Icarus Airlines     ,Rochester           ,NY,14650,CG,E
1,1363229,4561143213632290,0,null,157614,0,1995-01-07T00:00:00,null,402.62,391.16,11.46,598.29,null,null,null,null,PM,M
1,1363232,4561143213632320,165,null,158188,35,1995-08-25T00:00:00,72822,0,0,0,0,null,null,null,null,IQ,K
1,1363234,4561143213632340,0,700,158494,27,1995-11-20T00:00:00,14325,312.63,312.63,0,312.63,Mary's Market       ,Memphis             ,TN,38119,CG,E
1,1363236,4561143213632360,0,null,159358,0,1995-01-05T00:00:00,null,5085.84,5027.11,58.73,895.66,null,null,null,null,PM,M
1,1363238,4561143213632370,185,null,160178,314,1995-01-30T00:00:00,195442,8735.14,8649.37,85.77,0,null,null,null,null,PM,B
1,1363241,4561143213632410,0,null,160510,0,1995-01-07T00:00:00,null,270.81,266.76,4.05,21.09,null,null,null,null,PM,M
1,1363243,4561143213632430,0,null,161603,0,1995-01-01T00:00:00,null,1040.32,1025.87,14.45,0,null,null,null,null,PM,M
1,1363248,4561143213632470,0,null,162235,0,1995-01-01T00:00:00,null,10,8.78,1.22,96.52,null,null,null,null,PM,M
1,1363252,4561143213632520,0,null,165320,0,1995-01-01T00:00:00,null,78.72,67.79,10.93,708.47,null,null,null,null,PM,M
1,1363253,4561143213632530,0,null,165527,0,1995-01-02T00:00:00,null,1427.88,1404.1,23.78,284.29,null,null,null,null,PM,M
1,1363254,4561143213632540,0,null,165704,0,1995-01-07T00:00:00,null,1054.51,1039.87,14.64,0,null,null,null,null,PM,M
1,1363259,4561143213632590,0,200,166783,42,1995-01-04T00:00:00,183546,157.75,157.75,0,538.36,Larry's Luggage     ,Washington          ,DC,20304,CG,E
1,1363261,4561143213632610,0,1100,166851,43,1995-01-01T00:00:00,44448,198.93,198.93,0,342.26,Brad's Bricks       ,New York City       ,NY,10227,CG,E
1,1363263,4561143213632630,0,1200,167693,40,1995-03-29T00:00:00,205001,76.85,76.85,0,76.85,Suitable Suits      ,Jersey City         ,NJ,7302,CG,E
1,1363264,4561143213632640,0,1000,167841,38,1995-01-03T00:00:00,123037,83.14,83.14,0,134.83,Lala Land           ,Jersey City         ,NJ,7311,CG,E
1,1363265,4561143213632650,0,100,168622,42,1995-05-21T00:00:00,122620,120.44,120.44,0,120.44,Carol's Café        ,Buffalo             ,NY,14241,CG,E
1,1363266,4561143213632660,52,null,168918,82,1995-03-11T00:00:00,202720,0,0,0,0,null,null,null,null,IQ,B
1,1363269,4561143213632680,0,null,169920,0,1995-01-02T00:00:00,null,189.99,163.61,26.38,1709.86,null,null,null,null,PM,M
1,1363271,4561143213632710,0,null,171445,0,1995-01-02T00:00:00,null,1215.38,1193.69,21.69,679.13,null,null,null,null,PM,M
1,1363272,4561143213632720,1,null,171869,40,1995-08-19T00:00:00,120804,0,0,0,0,null,null,null,null,IQ,C
1,1363275,4561143213632750,0,null,172293,0,1995-01-02T00:00:00,null,203.74,197.98,5.76,210.8,null,null,null,null,PM,M
1,1363282,4561143213632820,0,1200,173938,17,1995-01-05T00:00:00,80209,146.41,146.41,0,192.83,Suitable Suits      ,Washington          ,DC,20216,CG,E
1,1363283,4561143213632830,0,200,174037,23,1995-04-20T00:00:00,93359,214.27,214.27,0,214.27,Llama World         ,New York City       ,NY,10229,CG,E
1,1363284,4561143213632840,0,null,174267,0,1995-01-06T00:00:00,null,844.67,832.94,11.73,0,null,null,null,null,PM,M
1,1363287,4561143213632870,0,400,174881,23,1995-01-06T00:00:00,201139,13.39,13.39,0,732.43,Gus' Gas Station    ,Cincinnati          ,OH,45217,CG,E
1,1363289,4561143213632880,0,400,174974,30,1995-01-03T00:00:00,222053,179.78,179.78,0,2066.49,Gus' Gas Station    ,Fresno              ,CA,93729,CG,E
1,1363291,4561143213632910,0,200,175524,24,1995-06-07T00:00:00,105316,302.47,302.47,0,302.47,Buy The Book        ,Fort Worth          ,TX,76113,CG,E
1,1363294,4561143213632940,0,800,175888,22,1995-12-26T00:00:00,45800,82.52,82.52,0,82.52,Landfill Lodge      ,Riverside           ,CA,92506,CG,E
1,1363296,4561143213632960,1,null,176168,45,1995-01-05T00:00:00,203035,518.04,512.01,6.03,8.96,null,null,null,null,PM,C
1,1363297,4561143213632970,1,null,176756,24,1995-01-03T00:00:00,122827,0,0,0,805.7,null,null,null,null,IQ,V
1,1363302,4561143213633020,0,200,179321,35,1995-01-02T00:00:00,194154,465.06,465.06,0,2196.45,Buy The Book        ,New York City       ,NY,10133,CG,E
1,1363303,4561143213633030,0,700,179603,33,1995-04-30T00:00:00,170115,54.61,54.61,0,54.61,Gary's Grocery      ,Los Angeles         ,CA,90024,CG,E
1,1363306,4561143213633060,0,200,181227,32,1995-02-20T00:00:00,150523,240.74,240.74,0,240.74,Dog World           ,Sacramento          ,CA,94210,CG,E
